"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Can LLMs Patch Security Issues?","https://scispace.com/paper/can-llms-patch-security-issues-8toi6ef9bx","2023","Journal Article","arXiv.org","Kamel Alrashedy
Abdullah Aljasser","10.48550/arxiv.2312.00024","","Large Language Models (LLMs) have shown impressive proficiency in code generation. Nonetheless, similar to human developers, these models might generate code that contains security vulnerabilities and flaws. Writing secure code remains a substantial challenge, as vulnerabilities often arise during interactions between programs and external systems or services, such as databases and operating systems. In this paper, we propose a novel approach, Feedback-Driven Solution Synthesis (FDSS), designed to explore the use of LLMs in receiving feedback from Bandit, which is a static code analysis tool, and then the LLMs generate potential solutions to resolve security vulnerabilities. Each solution, along with the vulnerable code, is then sent back to the LLM for code refinement. Our approach shows a significant improvement over the baseline and outperforms existing approaches. Furthermore, we introduce a new dataset, PythonSecurityEval, collected from real-world scenarios on Stack Overflow to evaluate the LLMs' ability to generate secure code. Code and data are available at \url{https://github.com/Kamel773/LLM-code-refine}","A novel approach to explore the use of LLMs in receiving feedback from Bandit, which is a static code analysis tool, and then the LLMs generate potential solutions to resolve security vulnerabilities, which shows a significant improvement over the baseline and outperforms existing approaches."
"On the Effectiveness of Large Language Models in Domain-Specific Code Generation","https://scispace.com/paper/on-the-effectiveness-of-large-language-models-in-domain-25gseh9tj3","2023","Journal Article","arXiv.org","Meng Chen
Hongyu Zhang
Chengcheng Wan
Zhao Wei
Yong Xu
Juhong Wang
Xiaodong Gu","10.48550/arxiv.2312.01639","","Large language models (LLMs) such as ChatGPT have shown remarkable capabilities in code generation. Despite their great success, their effectiveness within particular domains (e.g., web development) necessitates further evaluation. In this study, we conduct an empirical study of domain-specific code generation with LLMs. We demonstrate that LLMs exhibit sub-optimal performance in generating domain-specific code, due to their limited proficiency in utilizing domain-specific libraries. We further observe that incorporating API knowledge as prompts can empower LLMs to generate more professional code. Based on these findings, we further investigate how to efficiently incorporate API knowledge into the code generation process. We experiment with three strategies for incorporating domain knowledge, namely, external knowledge inquirer, chain-of-thought prompting, and chain-of-thought fine-tuning. We refer to these strategies as a new code generation approach called DomCoder. Experimental results show that all strategies of DomCoder lead to improvement in the effectiveness of domain-specific code generation under certain settings. The results also show that there is still ample room for further improvement, based on which we suggest possible future works.","It is demonstrated that LLMs exhibit sub-optimal performance in generating domain- specific code, due to their limited proficiency in utilizing domain-specific libraries, and it is observed that incorporating API knowledge as prompts can empower LLMs to generate more professional code."
"Evaluating the Capability of LLMs in Identifying Compilation Errors in Configurable Systems","https://scispace.com/paper/evaluating-the-capability-of-llms-in-identifying-compilation-6oxn13ne9782","2024","Journal Article","","Lucas Albuquerque
Rohit Gheyi
Márcio Ribeiro","10.5753/sbes.2024.3560","","Compilation is an important process in developing configurable systems, such as Linux. However, identifying compilation errors in configurable systems is not straightforward because traditional compilers are not variability-aware. Previous approaches that detect some of these compilation errors often rely on advanced techniques that require significant effort from programmers. This study evaluates the efficacy of Large Language Models (LLMs), specifically ChatGPT4, Le Chat Mistral and Gemini Advanced 1.5, in identifying compilation errors in configurable systems. Initially, we evaluate 50 small products in C++, Java, and C languages, followed by 30 small configurable systems in C, covering 17 different types of compilation errors. ChatGPT4 successfully identified most compilation errors in individual products and in configurable systems, while Le Chat Mistral and Gemini Advanced 1.5 detected some of them. LLMs have shown potential in assisting developers in identifying compilation errors in configurable systems. ","This study evaluates the efficacy of Large Language Models (LLMs) in identifying compilation errors in configurable systems, finding that ChatGPT4 successfully detects most errors, while Le Chat Mistral and Gemini Advanced 1.5 detect some, with potential to assist developers."
"Can Large Language Models Find And Fix Vulnerable Software?","https://scispace.com/paper/can-large-language-models-find-and-fix-vulnerable-software-4k3vfiwes5","2023","Journal Article","arXiv.org","David Noever","10.48550/arxiv.2308.10345","","In this study, we evaluated the capability of Large Language Models (LLMs), particularly OpenAI's GPT-4, in detecting software vulnerabilities, comparing their performance against traditional static code analyzers like Snyk and Fortify. Our analysis covered numerous repositories, including those from NASA and the Department of Defense. GPT-4 identified approximately four times the vulnerabilities than its counterparts. Furthermore, it provided viable fixes for each vulnerability, demonstrating a low rate of false positives. Our tests encompassed 129 code samples across eight programming languages, revealing the highest vulnerabilities in PHP and JavaScript. GPT-4's code corrections led to a 90% reduction in vulnerabilities, requiring only an 11% increase in code lines. A critical insight was LLMs' ability to self-audit, suggesting fixes for their identified vulnerabilities and underscoring their precision. Future research should explore system-level vulnerabilities and integrate multiple static code analyzers for a holistic perspective on LLMs' potential. ","This study evaluated the capability of Large Language Models, particularly OpenAI's GPT-4, in detecting software vulnerabilities, comparing their performance against traditional static code analyzers like Snyk and Fortify and a critical insight was LLMs' ability to self-audit, suggesting fixes for their identified vulnerabilities and underscoring their precision."
"Benchmarks and Metrics for Evaluations of Code Generation: A Critical
  Review","https://scispace.com/paper/benchmarks-and-metrics-for-evaluations-of-code-generation-a-dpaiza4cz4","2024","Preprint","","Donald L. Paul
Hong Zhu
Ian Bayley","10.48550/arxiv.2406.12655","","With the rapid development of Large Language Models (LLMs), a large number of machine learning models have been developed to assist programming tasks including the generation of program code from natural language input. However, how to evaluate such LLMs for this task is still an open problem despite of the great amount of research efforts that have been made and reported to evaluate and compare them. This paper provides a critical review of the existing work on the testing and evaluation of these tools with a focus on two key aspects: the benchmarks and the metrics used in the evaluations. Based on the review, further research directions are discussed. ","The existing benchmarks and metrics used to evaluate code generation LLMs are inadequate and require further research to ensure reliable and comparable evaluations."
"Systematically Finding Security Vulnerabilities in Black-Box Code Generation Models","https://scispace.com/paper/systematically-finding-security-vulnerabilities-in-black-box-38oxe85r","2023","Journal Article","arXiv.org","Hossein Hajipour
T Holz
Lea Schonherr
Mario Fritz","10.48550/arXiv.2302.04012","","Recently, large language models for code generation have achieved breakthroughs in several programming language tasks. Their advances in competition-level programming problems have made them an emerging pillar in AI-assisted pair programming. Tools such as GitHub Copilot are already part of the daily programming workflow and are used by more than a million developers. The training data for these models is usually collected from open-source repositories (e.g., GitHub) that contain software faults and security vulnerabilities. This unsanitized training data can lead language models to learn these vulnerabilities and propagate them in the code generation procedure. Given the wide use of these models in the daily workflow of developers, it is crucial to study the security aspects of these models systematically. In this work, we propose the first approach to automatically finding security vulnerabilities in black-box code generation models. To achieve this, we propose a novel black-box inversion approach based on few-shot prompting. We evaluate the effectiveness of our approach by examining code generation models in the generation of high-risk security weaknesses. We show that our approach automatically and systematically finds 1000s of security vulnerabilities in various code generation models, including the commercial black-box model GitHub Copilot.","Zhang et al. as mentioned in this paper proposed a black-box inversion approach based on few-shot prompting to automatically find security vulnerabilities in black box code generation models, including GitHub Copilot."
"A Study of Vulnerability Repair in JavaScript Programs with Large Language Models","https://scispace.com/paper/a-study-of-vulnerability-repair-in-javascript-programs-with-59m5kcwok1","2024","Journal Article","","Tan Khang Le
Saba Alimadadi
Steven Y. Ko","10.1145/3589335.3651463","","In recent years, JavaScript has become the most widely used programming language, especially in web development. However, writing secure JavaScript code is not trivial, and programmers often make mistakes that lead to security vulnerabilities in web applications. Large Language Models (LLMs) have demonstrated substantial advancements across multiple domains, and their evolving capabilities indicate their potential for automatic code generation based on a required specification, including automatic bug fixing. In this study, we explore the accuracy of LLMs, namely ChatGPT and Bard, in finding and fixing security vulnerabilities in JavaScript programs. We also investigate the impact of context in a prompt on directing LLMs to produce a correct patch of vulnerable JavaScript code. Our experiments on real-world software vulnerabilities show that while LLMs are promising in automatic program repair of JavaScript code, achieving a correct bug fix often requires an appropriate amount of context in the prompt.","LLMs have potential for automatic bug fixing in JavaScript programs, but require context-specific prompts to generate accurate patches."
"An Empirical Study on Usage and Perceptions of LLMs in a Software Engineering Project","https://scispace.com/paper/an-empirical-study-on-usage-and-perceptions-of-llms-in-a-3lpqlfibqc","2024","Journal Article","arXiv.org","Sanka Rasnayaka
Guanlin Wang
Ridwan Shariffdeen
Ganesh Neelakanta Iyer","10.48550/arxiv.2401.16186","","Large Language Models (LLMs) represent a leap in artificial intelligence, excelling in tasks using human language(s). Although the main focus of general-purpose LLMs is not code generation, they have shown promising results in the domain. However, the usefulness of LLMs in an academic software engineering project has not been fully explored yet. In this study, we explore the usefulness of LLMs for 214 students working in teams consisting of up to six members. Notably, in the academic course through which this study is conducted, students were encouraged to integrate LLMs into their development tool-chain, in contrast to most other academic courses that explicitly prohibit the use of LLMs. In this paper, we analyze the AI-generated code, prompts used for code generation, and the human intervention levels to integrate the code into the code base. We also conduct a perception study to gain insights into the perceived usefulness, influencing factors, and future outlook of LLM from a computer science student's perspective. Our findings suggest that LLMs can play a crucial role in the early stages of software development, especially in generating foundational code structures, and helping with syntax and error debugging. These insights provide us with a framework on how to effectively utilize LLMs as a tool to enhance the productivity of software engineering students, and highlight the necessity of shifting the educational focus toward preparing students for successful human-AI collaboration.","Analysis of AI-generated code, prompts used for code generation, and the human intervention levels to integrate the code into the code base suggest that LLMs can play a crucial role in the early stages of software development, especially in generating foundational code structures, and helping with syntax and error debugging."
"Harnessing Large Language Models for Software Vulnerability Detection: A
  Comprehensive Benchmarking Study","https://scispace.com/paper/harnessing-large-language-models-for-software-vulnerability-p47h8obw7y","2024","Preprint","","Karl Tamberg
Hayretdin Bahşi","10.48550/arxiv.2405.15614","","Despite various approaches being employed to detect vulnerabilities, the number of reported vulnerabilities shows an upward trend over the years. This suggests the problems are not caught before the code is released, which could be caused by many factors, like lack of awareness, limited efficacy of the existing vulnerability detection tools or the tools not being user-friendly. To help combat some issues with traditional vulnerability detection tools, we propose using large language models (LLMs) to assist in finding vulnerabilities in source code. LLMs have shown a remarkable ability to understand and generate code, underlining their potential in code-related tasks. The aim is to test multiple state-of-the-art LLMs and identify the best prompting strategies, allowing extraction of the best value from the LLMs. We provide an overview of the strengths and weaknesses of the LLM-based approach and compare the results to those of traditional static analysis tools. We find that LLMs can pinpoint many more issues than traditional static analysis tools, outperforming traditional tools in terms of recall and F1 scores. The results should benefit software developers and security analysts responsible for ensuring that the code is free of vulnerabilities. ","LLM-based vulnerability detection outperforms traditional static analysis tools, identifying more vulnerabilities and improving recall and F1 scores."
"An Empirical Study of Large Language Models for Type and Call Graph Analysis","https://scispace.com/paper/an-empirical-study-of-large-language-models-for-type-and-2ifr05gqh0b6","2024","Journal Article","arXiv.org","Ashwini Venkatesh
Rose Sunil
Samkutty Sabu
Amir M. Mir
Sofia Reis
Eric Bodden","10.48550/arxiv.2410.00603","","Large Language Models (LLMs) are increasingly being explored for their potential in software engineering, particularly in static analysis tasks. In this study, we investigate the potential of current LLMs to enhance call-graph analysis and type inference for Python and JavaScript programs. We empirically evaluated 24 LLMs, including OpenAI's GPT series and open-source models like LLaMA and Mistral, using existing and newly developed benchmarks. Specifically, we enhanced TypeEvalPy, a micro-benchmarking framework for type inference in Python, with auto-generation capabilities, expanding its scope from 860 to 77,268 type annotations for Python. Additionally, we introduced SWARM-CG and SWARM-JS, comprehensive benchmarking suites for evaluating call-graph construction tools across multiple programming languages. Our findings reveal a contrasting performance of LLMs in static analysis tasks. For call-graph generation in Python, traditional static analysis tools like PyCG significantly outperform LLMs. In JavaScript, the static tool TAJS underperforms due to its inability to handle modern language features, while LLMs, despite showing potential with models like mistral-large-it-2407-123b and GPT-4o, struggle with completeness and soundness in both languages for call-graph analysis. Conversely, LLMs demonstrate a clear advantage in type inference for Python, surpassing traditional tools like HeaderGen and hybrid approaches such as HiTyper. These results suggest that while LLMs hold promise in type inference, their limitations in call-graph analysis highlight the need for further research. Our study provides a foundation for integrating LLMs into static analysis workflows, offering insights into their strengths and current limitations.","This study evaluates 24 Large Language Models for type and call graph analysis in Python and JavaScript, revealing contrasting performance: LLMs excel in type inference but struggle with call-graph analysis, highlighting the need for further research."
"Exploring the Relationship Between Code Metrics and the Ability of Large Language Models to Solve Code Issues","https://scispace.com/paper/exploring-the-relationship-between-code-metrics-and-the-92sadph32av5","2025","Journal Article","","Oliver Ramírez
Péter Ekler","10.1109/coginfocom66819.2025.11200869","","Large Language Models (LLMs) are increasingly integrated into software engineering workflows, assisting with tasks such as code generation, unit testing, and bug resolution. Despite their growing use, limited research has examined how code-level metrics such as Halstead complexity, maintainability index, and source lines of code correlate with issue resolution rates for LLM-powered agents when modifying existing codebases. The paper bridges the well established field of code metrics with the emerging domain of AI software engineering agents by exploring correlations between these metrics and the success of LLM driven agents in resolving GitHub issues. The key contribution is a quantitative analysis of the relationship between code metrics and LLM agent issue resolution success. Preliminary results show varying degrees of biserial correlation across models, with coefficients reaching $\mathbf{0. 4}$ for maintainability index and issue resolution. These findings suggest that code metrics can inform the evaluation of LLM coding agents and offer insights into improving models and finding indicators of issue resolution success. This research underscores the importance of maintainable, high-quality code not only for human developers but also for LLM-driven agents. Our hypothesis is that LLMs can generate correct patches or semi-automated fixes more successfully when the underlying codebase already exhibits strong maintainability and code quality metrics. Furthermore, as LLM-generated code becomes part of long-lived software products-reviewed, integrated, and extended by both humans and potentially future LLM agents-its maintainability and quality remain critical.","This study explores the relationship between code metrics and the success of Large Language Models (LLMs) in resolving GitHub issues, finding varying degrees of correlation between code quality and LLM issue resolution success, with a coefficient of 0.4 for maintainability index."
"Examination of Code generated by Large Language Models","https://scispace.com/paper/examination-of-code-generated-by-large-language-models-4t7njea3axyl","2024","Journal Article","","Robin Beer
Alexander Feix
Tim Guttzeit
Tamara Muras
Vincent C. Müller
Maurice Rauscher
Florian Schäffler
Welf Löwe","10.48550/arxiv.2408.16601","","Large language models (LLMs), such as ChatGPT and Copilot, are transforming software development by automating code generation and, arguably, enable rapid prototyping, support education, and boost productivity. Therefore, correctness and quality of the generated code should be on par with manually written code. To assess the current state of LLMs in generating correct code of high quality, we conducted controlled experiments with ChatGPT and Copilot: we let the LLMs generate simple algorithms in Java and Python along with the corresponding unit tests and assessed the correctness and the quality (coverage) of the generated (test) codes. We observed significant differences between the LLMs, between the languages, between algorithm and test codes, and over time. The present paper reports these results together with the experimental methods allowing repeated and comparable assessments for more algorithms, languages, and LLMs over time. ","This study evaluates the correctness and quality of code generated by large language models (LLMs) like ChatGPT and Copilot, comparing Java and Python algorithms and unit tests, revealing significant differences between LLMs, languages, and code types over time."
"On Automated Assistants for Software Development: The Role of LLMs","https://scispace.com/paper/on-automated-assistants-for-software-development-the-role-of-13v0yrpz90","2023","Proceedings Article","","Mira Leung
Gail Murphy","10.1109/ase56229.2023.00035","","Software developers handle many complex tasks that include gathering and applying domain knowledge, coordinating subtasks, designing interfaces, turning ideas into elegant code, and more. They must switch contexts between these tasks, incurring more cognitive costs. Recent advances in large language models (LLMs) open up new possibilities for moving beyond the support provided by automated assistants (AAs) available today. In this paper, we explore if a human memory model can provide a framework for the systematic investigation of AAs for software development based on LLMs and other new technologies.","If a human memory model can provide a framework for the systematic investigation of AAs for software development based on LLMs and other new technologies is explored."
"Where Do Large Language Models Fail When Generating Code?","https://scispace.com/paper/where-do-large-language-models-fail-when-generating-code-34maluhynz","2024","Preprint","","Zhijie Wang
Zijie Zhou
Da Song
Yuheng Huang
S.-J. Chen
Lei Ma
Tianyi Zhang","10.48550/arxiv.2406.08731","","Large Language Models (LLMs) have shown great potential in code generation. However, current LLMs still cannot reliably generate correct code. Moreover, it is unclear what kinds of code generation errors LLMs can make. To address this, we conducted an empirical study to analyze incorrect code snippets generated by six popular LLMs on the HumanEval dataset. We analyzed these errors alongside two dimensions of error characteristics -- semantic characteristics and syntactic characteristics -- to derive a comprehensive code generation error taxonomy for LLMs through open coding and thematic analysis. We then labeled all 558 incorrect code snippets based on this taxonomy. Our results showed that the six LLMs exhibited different distributions of semantic and syntactic characteristics. Furthermore, we analyzed the correlation between different error characteristics and factors such as prompt length, code length, and test-pass rate. Finally, we highlight the challenges that LLMs may encounter when generating code and propose implications for future research on reliable code generation with LLMs. ","The current LLMs still struggle to generate accurate code and exhibit different distributions of semantic and syntactic characteristics. A code generation error taxonomy is derived to analyze and label incorrect code snippets."
"Program Slicing in the Era of Large Language Models","https://scispace.com/paper/program-slicing-in-the-era-of-large-language-models-2v0c2bna4knx","2024","Journal Article","arXiv.org","K. K. Shahandashti
Mohammad Mahdi Mohajer
Alvine Boaye Belle
Song Wang
Hadi Hemmati","10.48550/arxiv.2409.12369","","Program slicing is a critical technique in software engineering, enabling developers to isolate relevant portions of code for tasks such as bug detection, code comprehension, and debugging. In this study, we investigate the application of large language models (LLMs) to both static and dynamic program slicing, with a focus on Java programs. We evaluate the performance of four state-of-the-art LLMs- GPT-4o, GPT-3.5 Turbo, Llama-2, and Gemma-7B leveraging advanced prompting techniques, including few-shot learning and chain-of-thought reasoning. Using a dataset of 100 Java programs derived from LeetCode problems, our experiments reveal that GPT-4o performs the best in both static and dynamic slicing across other LLMs, achieving an accuracy of 60.84% and 59.69%, respectively. Our results also show that the LLMs we experimented with are yet to achieve reasonable performance for either static slicing or dynamic slicing. Through a rigorous manual analysis, we developed a taxonomy of root causes and failure locations to explore the unsuccessful cases in more depth. We identified Complex Control Flow as the most frequent root cause of failures, with the majority of issues occurring in Variable Declarations and Assignments locations. To improve the performance of LLMs, we further examined two independent strategies for prompting guided by our taxonomy, including prompt crafting, which involved refining the prompts to better guide the LLM through the slicing process, and iterative prompting, where the model receives feedback on the root cause and location of the failure and re-generates its responses. Our evaluation shows these two prompting enhancement approaches can improve accuracy by 4% and 3.9%, respectively.","This study investigates the application of large language models to program slicing, evaluating four LLMs on static and dynamic slicing of Java programs, and proposes two prompting enhancement strategies to improve accuracy, achieving up to 4% improvement."
"Demystifying Memorization in LLM-Based Program Repair via a General Hypothesis Testing Framework","https://scispace.com/paper/demystifying-memorization-in-llm-based-program-repair-via-a-w5mdejn2pq1v","2025","Journal Article","Proceedings of the ACM on software engineering.","Jiaolong Kong
Xiaofei Xie
Shangqing Liu","10.1145/3729390","","Large Language Models (LLMs) have achieved remarkable success in various applications, particularly in code-related tasks such as code generation and program repair, setting new performance benchmarks. However, the extensive use of large training corpora raises concerns about whether these achievements stem from genuine understanding or mere memorization of training data—a question often overlooked in current research. This paper aims to study the memorization issue within LLM-based program repair by investigating whether the correct patches generated by LLMs are the result of memorization. The key challenge lies in the absence of ground truth for confirming memorization, leading to various ad-hoc methods designed for its detection. To address this challenge, we first propose a general framework that formalizes memorization detection as a general hypothesis testing problem, where existing approaches can be unified by defining a low-probability event under the null hypothesis that the data is not memorized. The occurrence of such an event leads to the rejection of the null hypothesis, indicating potential memorization. Based on this framework, we design two specific methods (i.e., low-probability events) to detect potential memorization: 1) basic ground-truth matching, and 2) reassessment after substantial code mutation. We investigate the memorization issue in LLM-based program repair using two datasets: Defects4J, a widely used benchmark that is likely included in the training data, and GitBug-Java, a new dataset that is unlikely to be part of the training data. Our findings reveal that a significant portion of correct patches exactly match the ground truths in Defects4J (e.g., 78.83% and 87.42% on GPT-3.5 and CodeLlama-7b, respectively). Moreover, even after significant modifications to the buggy code, where the original repairs should not be generated, a considerable percentage of bugs (e.g., 81.82% on GPT-3.5 and 88.24% on CodeLlama-7b) continue to be fixed exactly as in the original bug fixes, indicating a high likelihood of memorization. Furthermore, we evaluate existing memorization detection methods and demonstrate their ineffectiveness in this context (e.g., most AUROCs are below 0.5). The theoretical analysis under our hypothesis testing framework shows that their defined events may not meet the requirements for being low-probability. The study highlights the critical need for more robust and rigorous evaluations in LLM-based software engineering research, ensuring a clear distinction between true problem-solving capabilities and mere memorization. ","This study investigates memorization in LLM-based program repair, proposing a general hypothesis testing framework to detect memorization, and finds significant evidence of memorization in two datasets, highlighting the need for robust evaluations in LLM-based software engineering research."
"Security Weaknesses of Copilot Generated Code in GitHub","https://scispace.com/paper/security-weaknesses-of-copilot-generated-code-in-github-4y2fhpn1se","2023","Journal Article","arXiv.org","Yujia Fu
Peng Liang
Amjed Tahir
Zengyang Li
Mojtaba Shahin
Jiaxin Yu","10.48550/arxiv.2310.02059","","Modern code generation tools use AI models, particularly Large Language Models (LLMs), to generate functional and complete code. While such tools are becoming popular and widely available for developers, using these tools is often accompanied by security challenges. Therefore, it is important to assess the quality of the generated code, especially in terms of its security. Researchers have recently explored various aspects of code generation tools, including security. However, many open questions about the security of the generated code require further investigation, especially the security issues of automatically generated code in the wild. To this end, we conducted an empirical study by analyzing the security weaknesses in code snippets generated by GitHub Copilot that are found as part of publicly available projects hosted on GitHub. The goal is to investigate the types of security issues and their scale in real-world scenarios (rather than crafted scenarios). To this end, we identified 435 code snippets generated by Copilot from publicly available projects. We then conducted extensive security analysis to identify Common Weakness Enumeration (CWE) instances in these code snippets. The results show that (1) 35.8% of Copilot generated code snippets contain CWEs, and those issues are spread across multiple languages, (2) the security weaknesses are diverse and related to 42 different CWEs, in which CWE-78: OS Command Injection, CWE-330: Use of Insufficiently Random Values, and CWE-703: Improper Check or Handling of Exceptional Conditions occurred the most frequently, and (3) among the 42 CWEs identified, 11 of those belong to the currently recognized 2022 CWE Top-25. Our findings confirm that developers should be careful when adding code generated by Copilot (and similar AI code generation tools) and should also run appropriate security checks as they accept the suggested code.","Analyzing the security weaknesses in code snippets generated by GitHub Copilot that are found as part of publicly available projects hosted on GitHub confirms that developers should be careful when adding code generated by Copilot and should also run appropriate security checks as they accept the suggested code."
"LLM4TDD: Best Practices for Test Driven Development Using Large Language Models","https://scispace.com/paper/llm4tdd-best-practices-for-test-driven-development-using-7a6yyryndj","2023","Journal Article","arXiv.org","Sanyogita Piya
Allison Sullivan","10.48550/arxiv.2312.04687","","In today's society, we are becoming increasingly dependent on software systems. However, we also constantly witness the negative impacts of buggy software. Program synthesis aims to improve software correctness by automatically generating the program given an outline of the expected behavior. For decades, program synthesis has been an active research field, with recent approaches looking to incorporate Large Language Models to help generate code. This paper explores the concept of LLM4TDD, where we guide Large Language Models to generate code iteratively using a test-driven development methodology. We conduct an empirical evaluation using ChatGPT and coding problems from LeetCode to investigate the impact of different test, prompt and problem attributes on the efficacy of LLM4TDD.","This paper explores the concept of LLM4TDD, where it is guided to generate code iteratively using a test-driven development methodology, and conducts an empirical evaluation using ChatGPT and coding problems from LeetCode to investigate the impact of different test, prompt and problem attributes on the efficacy of LLTDD."
"The Emergence of Large Language Models in Static Analysis: A First Look through Micro-Benchmarks","https://scispace.com/paper/the-emergence-of-large-language-models-in-static-analysis-a-etoxosn06z","2024","Journal Article","","Ashwin Prasad Shivarpatna Venkatesh
Samkutty Sabu
Amir M. Mir
Sofia Reis
Eric Bodden","10.1145/3650105.3652288","","The application of Large Language Models (LLMs) in software engineering, particularly in static analysis tasks, represents a paradigm shift in the field. In this paper, we investigate the role that current LLMs can play in improving callgraph analysis and type inference for Python programs. Using the PyCG, HeaderGen, and TypeEvalPy micro-benchmarks, we evaluate 26 LLMs, including OpenAI's GPT series and open-source models such as LLaMA. Our study reveals that LLMs show promising results in type inference, demonstrating higher accuracy than traditional methods, yet they exhibit limitations in callgraph analysis. This contrast emphasizes the need for specialized fine-tuning of LLMs to better suit specific static analysis tasks. Our findings provide a foundation for further research towards integrating LLMs for static analysis tasks. ","LLMs show promise in type inference but struggle with callgraph analysis in static analysis of Python programs."
"Investigating Security Implications of Automatically Generated Code on the Software Supply Chain","https://scispace.com/paper/investigating-security-implications-of-automatically-q2nmlrmnj79v","2025","Journal Article","","Li Xiaofan
Gao Xing","10.48550/arxiv.2509.20277","","In recent years, various software supply chain (SSC) attacks have posed significant risks to the global community. Severe consequences may arise if developers integrate insecure code snippets that are vulnerable to SSC attacks into their products. Particularly, code generation techniques, such as large language models (LLMs), have been widely utilized in the developer community. However, LLMs are known to suffer from inherent issues when generating code, including fabrication, misinformation, and reliance on outdated training data, all of which can result in serious software supply chain threats. In this paper, we investigate the security threats to the SSC that arise from these inherent issues. We examine three categories of threats, including eleven potential SSC-related threats, related to external components in source code, and continuous integration configuration files. We find some threats in LLM-generated code could enable attackers to hijack software and workflows, while some others might cause potential hidden threats that compromise the security of the software over time. To understand these security impacts and severity, we design a tool, SSCGuard, to generate 439,138 prompts based on SSC-related questions collected online, and analyze the responses of four popular LLMs from GPT and Llama. Our results show that all identified SSC-related threats persistently exist. To mitigate these risks, we propose a novel prompt-based defense mechanism, namely Chain-of-Confirmation, to reduce fabrication, and a middleware-based defense that informs users of various SSC threats. ",""
"A Survey of Large Language Models for Code: Evolution, Benchmarking, and Future Trends","https://scispace.com/paper/a-survey-of-large-language-models-for-code-evolution-271s255nqo","2023","Journal Article","arXiv.org","Zibin Zheng
Kaiwen Ning
Yanlin Wang
Jingwen Zhang
Dewu Zheng
Mingxi Ye
Jiachi Chen","10.48550/arxiv.2311.10372","","General large language models (LLMs), represented by ChatGPT, have demonstrated significant potential in tasks such as code generation in software engineering. This has led to the development of specialized LLMs for software engineering, known as Code LLMs. A considerable portion of Code LLMs is derived from general LLMs through model fine-tuning. As a result, Code LLMs are often updated frequently and their performance can be influenced by the base LLMs. However, there is currently a lack of systematic investigation into Code LLMs and their performance. In this study, we conduct a comprehensive survey and analysis of the types of Code LLMs and their differences in performance compared to general LLMs. We aim to address three questions: (1) What LLMs are specifically designed for software engineering tasks, and what is the relationship between these Code LLMs? (2) Do Code LLMs really outperform general LLMs in software engineering tasks? (3) Which LLMs are more proficient in different software engineering tasks? To answer these questions, we first collect relevant literature and work from five major databases and open-source communities, resulting in 134 works for analysis. Next, we categorize the Code LLMs based on their publishers and examine their relationships with general LLMs and among themselves. Furthermore, we investigate the performance differences between general LLMs and Code LLMs in various software engineering tasks to demonstrate the impact of base models and Code LLMs. Finally, we comprehensively maintained the performance of LLMs across multiple mainstream benchmarks to identify the best-performing LLMs for each software engineering task. Our research not only assists developers of Code LLMs in choosing base models for the development of more advanced LLMs but also provides insights for practitioners to better understand key improvement directions for Code LLMs.","This research provides insights for practitioners to better understand key improvement directions for Code LLMs and comprehensively maintained the performance of LLMs across multiple mainstream benchmarks to identify the best-performing LLMs for each software engineering task."
